strategy_name,params,metrics.total_return,metrics.annualized_return,metrics.annualized_volatility,metrics.max_drawdown,metrics.sharpe_ratio,metrics.sortino_ratio,metrics.calmar_ratio,metrics.win_rate,metrics.n_days
multi_60d_top1_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3216069335081,0.0335247319653679,0.2839265016272738,-0.6118501254850718,0.0300244320854517,0.0326627493781174,0.0547923920727968,0.3542937587986861,2131
multi_60d_top2_weekly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2780228951538424,0.0294343507215559,0.2916507083540845,-0.6037073355405305,0.0152043200806231,0.0156312476704452,0.0487559931588405,0.3538244955419991,2131
multi_60d_top2_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.5790981258241767,0.0555109411395251,0.2743910012608392,-0.5608421513816159,0.1111951230154268,0.1252712491740659,0.0989778336075058,0.3599249178789301,2131
multi_90d_top1_weekly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.0451024808398456,0.0052304152487172,0.3083108851576565,-0.670331724853712,-0.0641222405792564,-0.063232180884636,0.0078027267020051,0.342562177381511,2131
multi_90d_top1_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3089705997677336,0.0323512008692561,0.2821069870998663,-0.5499553051848951,0.0260582020489049,0.0287740100855239,0.0588251455422903,0.353355232285312,2131
multi_90d_top2_weekly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4519462000116556,0.0450843697468252,0.2887551118832049,-0.5998398135737136,0.0695550274966178,0.0714447068487158,0.0751606824465727,0.34584702017832,2131
multi_90d_top2_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4281348083285041,0.0430428016599875,0.2715682298429259,-0.5587589756727326,0.066439294723184,0.074448239995585,0.0770328594868029,0.362271234162365,2131
multi_120d_top1_weekly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.1759854231081912,0.0193547120453885,0.3174374792106696,-0.6305538497165328,-0.0177839364420637,-0.0171116456933859,0.0306947805553633,0.337869544814641,2131
multi_120d_top1_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2956839437286203,0.0311064514643328,0.288678255927204,-0.6045522871756303,0.0211531396596519,0.022876841521765,0.0514536990830969,0.3542937587986861,2131
multi_120d_top2_weekly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2271887729332466,0.0245051735504959,0.2851885045076223,-0.5984813987770571,-0.0017350855370497,-0.0017417231583861,0.0409455892874366,0.339277334584702,2131
multi_120d_top2_monthly_w503020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.5, 'trend_weight': 0.3, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4774810671430378,0.0472411608032397,0.2728627092928946,-0.5594817331902616,0.0815104447979578,0.0919957616634202,0.0844373605083805,0.3580478648521821,2131
multi_60d_top1_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3393145992042912,0.0351526983577341,0.3161507474610182,-0.6402749059697774,0.0321134725736683,0.032338828949467,0.0549025083288106,0.347254809948381,2131
multi_60d_top1_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.5299893142436953,0.0515748837612879,0.2799271385182664,-0.5900722024792782,0.0949350030938633,0.1059511660047793,0.0874043609317439,0.3547630220553731,2131
multi_60d_top2_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3290996311482612,0.0342159114669271,0.2943915815917314,-0.6037073355405305,0.0313049422714402,0.0321817365523545,0.0566763222055134,0.353355232285312,2131
multi_60d_top2_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.5932675462684873,0.056626547467707,0.2743744965872462,-0.5569015399042604,0.1152678104601107,0.1297945465350446,0.1016814345269039,0.3599249178789301,2131
multi_90d_top1_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.213600808993007,0.0231571300870456,0.3159856843806838,-0.626558879493286,-0.0058321310238033,-0.005749270064288,0.0369592241766223,0.341623650868137,2131
multi_90d_top1_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3613452999724094,0.0371518170465603,0.2753784760329251,-0.5367978528034969,0.0441276937167283,0.0498639026734675,0.0692100701456425,0.352416705771938,2131
multi_90d_top2_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3540511065401006,0.0364931035674109,0.2878726775643608,-0.6118586781927341,0.0399242597965603,0.0409385483827682,0.0596430268427372,0.343969967151572,2131
multi_90d_top2_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4185152687239992,0.0422095090425889,0.2713316309180923,-0.5587589756727326,0.0634261069539068,0.0709907753607034,0.0755415320027202,0.362271234162365,2131
multi_120d_top1_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2920724305749207,0.0307661647340531,0.3236767794596772,-0.620695676230531,0.0178145764539512,0.0172617900693643,0.0495672290177616,0.336931018301267,2131
multi_120d_top1_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.329952606627621,0.0342943780007773,0.2802078362888133,-0.592991025570365,0.0331695862752302,0.0368213452828263,0.0578328786136207,0.351478179258564,2131
multi_120d_top2_weekly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.62735800515476,0.0592751768374146,0.2894496960847365,-0.5651007646040588,0.1184149691674943,0.1203822390084227,0.1048931103091785,0.341623650868137,2131
multi_120d_top2_monthly_w404020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.4, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4668177964220392,0.0463445205195955,0.2729826495486488,-0.5594817331902616,0.0781900261972207,0.0881933632332458,0.0828347339516003,0.3585171281088691,2131
multi_60d_top1_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.1215223052885008,0.0136546154947125,0.3094549151209849,-0.633987699983021,-0.0366624795759078,-0.0363141726452111,0.0215376662592638,0.346785546691694,2131
multi_60d_top1_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.3093933293178772,0.0323906207628239,0.2836963267117784,-0.6118501254850718,0.0260511683337107,0.0283132776358764,0.0529388152648409,0.3538244955419991,2131
multi_60d_top2_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.6861548443679977,0.0637304928807309,0.2901846658541364,-0.613074167543054,0.1334684338565261,0.1383972594212226,0.1039523376692517,0.3542937587986861,2131
multi_60d_top2_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.4729301042919149,0.0468591851644306,0.2693075393289367,-0.5623245096024334,0.0811681144126139,0.0907959723147592,0.0833312159869403,0.361332707648991,2131
multi_90d_top1_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.0525958438556162,0.0060800490206442,0.3084570463038718,-0.6690611922007522,-0.0613373926971893,-0.0599074741997484,0.0090874333940145,0.343969967151572,2131
multi_90d_top1_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.1750230663960024,0.019256031098995,0.2748437036503806,-0.5533869405348174,-0.0208990376156173,-0.0227699678892265,0.0347966850832895,0.3542937587986861,2131
multi_90d_top2_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.6056308023237338,0.0575928245857138,0.2871356756222731,-0.6149459968284281,0.1135101882240145,0.1171623064830406,0.0936550931020734,0.346316283435007,2131
multi_90d_top2_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.4167608087812275,0.042056991957081,0.2703691512467294,-0.5587589756727326,0.0630877889671495,0.0706746273301907,0.0752685751605965,0.361801970905678,2131
multi_120d_top1_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.1886137907738443,0.020643081847248,0.316258684017617,-0.5921990250135301,-0.0137764380013332,-0.0131436207103176,0.0348583516272699,0.340685124354763,2131
multi_120d_top1_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.4124716996125857,0.0416834327052064,0.2847147521264382,-0.6075676151330713,0.0585970083411679,0.063325285985963,0.0686070680315586,0.3538244955419991,2131
multi_120d_top2_weekly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.4374682564872387,0.0438465944833079,0.2803817727893856,-0.5607379405216463,0.0672176165226866,0.0675397269030459,0.078194449340307,0.340215861098076,2131
multi_120d_top2_monthly_w403030_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.4, 'trend_weight': 0.3, 'vol_weight': 0.3, 'cost_bps': 3.0}",0.4714656350544324,0.0467360466472281,0.2719728221467501,-0.5594817331902621,0.0799199216879836,0.0901069158955551,0.0835345354007022,0.3589863913655561,2131
multi_60d_top1_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.1270789892789798,0.0142472243471389,0.3095450152708898,-0.632444315048229,-0.0347373568379094,-0.0346562487186212,0.0225272391705387,0.343969967151572,2131
multi_60d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2823557513111532,0.0298464512254426,0.2836370162205266,-0.611850125485072,0.0170868079562454,0.0185896926972697,0.0487806571940807,0.3542937587986861,2131
multi_60d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.3797010339568094,0.0387957922388835,0.2910319392807357,-0.6086894133074355,0.0474030179401574,0.0489285118939971,0.0637365976649385,0.3542937587986861,2131
multi_60d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.5919308687645697,0.0565216808583357,0.2744525626631947,-0.5608421513816156,0.1148529296008754,0.1292914257746799,0.1007800157657489,0.3603941811356171,2131
multi_90d_top1_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.0201721478678265,0.002364494039267,0.3065159747803748,-0.6689517803429768,-0.0738477202597735,-0.0729608961023332,0.0035346255272013,0.339746597841389,2131
multi_90d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2680847166562827,0.0284844514854116,0.2810643849698013,-0.5527111201692558,0.0123973426437008,0.0136692630976391,0.0515358755161085,0.353355232285312,2131
multi_90d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2427601172033755,0.0260338970903681,0.285204362348315,-0.6019462275604979,0.0036251096647165,0.0036887510371232,0.0432495394079891,0.346316283435007,2131
multi_90d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4119699983110754,0.0416396717957516,0.2717790069767606,-0.5637533062419126,0.0612250077033157,0.0686606235510437,0.0738615123578249,0.361332707648991,2131
multi_120d_top1_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.1568896959759973,0.0173831679048095,0.3158227043722642,-0.6352669236712063,-0.024117430411882,-0.0232234537475477,0.0273635652307415,0.335992491787893,2131
multi_120d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2807511027331102,0.0296939755058005,0.2885272624292912,-0.606973781629598,0.0162687416997584,0.0176337982474216,0.0489213478481367,0.351478179258564,2131
multi_120d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2432655133249939,0.0260832310012801,0.2839150948976147,-0.5989365058861665,0.0038153343050351,0.003825296791436,0.0435492422734999,0.340215861098076,2131
multi_120d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4849570723400394,0.047866397741999,0.2731165553787373,-0.560689423636733,0.083723953351307,0.0944510695570749,0.0853706093322199,0.3575786015954951,2131
